STATUS,METHOD,URL,REFERER,DATE/TIME,"DEV LOG","USR MSG"
200,GET,/api/location/asdfasdgfasdf,http://localhost:3000/?location=boston,"Wed, 18 Apr 2018 06:05:24 GMT",,
200,GET,/api/location/oakland,http://localhost:3000/?location=oakland,"Wed, 18 Apr 2018 06:05:36 GMT",,
200,GET,"/api/location/Oakland,%20CA",http://localhost:3000/?location=boston,"Wed, 18 Apr 2018 06:08:33 GMT",,
